0	-1
1	-1
2	-1
3	-1
4	-1
5	-1
6	-1
7	-1
8	-1
9	-1
10	-1
11	-1
12	-1
13	-1
14	-1
15	-1
16	-1
17	-1
18	-1
19	-1
20	-1
21	-1
22	-1
23	-1
24	-1
25	-1
26	-1
27	-1
28	-1
29	-1
30	-1
31	-1
32	-1
33	-1
34	-1
35	-1
36	-1
37	-1
38	-1
39	-1
40	-1
41	-1
42	-1
43	-1
44	-1
45	-1
46	-1
47	-1
48	-1
49	-1
50	-1
51	-1
52	-1
53	-1
54	-1
55	-1
56	-1
57	-1
58	-1
59	-1
60	-1
61	-1
62	-1
63	-1
64	-1
65	-1
66	-1
67	-1
68	-1
69	-1
70	-1
71	-1
72	-1
73	-1
74	-1
75	-1
76	-1
77	-1
78	-1
79	-1
80	-1
81	-1
82	-1
83	-1
84	-1
85	-1
86	-1
87	-1
88	-1
89	-1
90	-1
91	-1
92	-1
93	-1
94	-1
95	-1
96	-1
97	-1
98	-1
99	-1
100	-1
101	-1
102	-1
103	-1
104	-1
105	-1
106	-1
107	-1
108	-1
109	-1
110	-1
111	-1
112	-1
113	-1
114	-1
115	-1
116	-1
117	-1
118	-1
119	-1
120	-1
121	-1
122	-1
123	-1
124	-1
125	-1
126	-1
127	-1
128	-1
129	-1
130	-1
131	-1
132	-1
133	-1
134	-1
135	-1
136	-1
137	-1
138	-1
139	-1
140	-1
141	-1
142	-1
143	-1
144	-1
145	-1
146	-1
147	-1
148	-1
149	-1
150	-1
151	-1
152	-1
153	-1
154	-1
155	678
156	679
157	680
158	681
159	682
160	683
161	684
162	685
163	686
164	687
165	688
166	689
167	690
168	691
169	692
170	693
171	694
172	695
173	696
174	697
175	698
176	699
177	700
178	701
179	702
180	703
181	704
182	705
183	706
184	707
185	708
186	709
187	710
188	711
189	712
190	713
191	714
192	715
193	716
194	717
195	718
196	719
197	720
198	721
199	722
200	723
201	732
202	733
203	734
204	735
205	736
206	737
207	738
208	739
209	740
210	741
211	742
212	-1
213	-1
214	-1
215	-1
216	-1
217	-1
218	-1
219	-1
220	-1
221	-1
222	-1
223	-1
224	-1
225	-1
226	-1
227	-1
228	-1
229	-1
230	-1
231	-1
232	-1
233	-1
234	-1
235	-1
236	-1
237	-1
238	-1
239	-1
240	-1
241	-1
242	-1
243	-1
244	-1
245	-1
246	-1
247	-1
248	-1
249	-1
250	-1
251	-1
252	-1
253	-1
254	-1
255	-1
256	-1
257	-1
258	-1
259	-1
260	-1
261	-1
262	798
263	799
264	800
265	801
266	802
267	803
268	804
269	805
270	806
271	807
272	808
273	809
274	810
275	811
276	812
277	813
278	814
279	815
280	816
281	817
282	818
283	819
284	820
285	821
286	822
287	823
288	824
289	825
290	826
291	827
292	828
293	829
294	830
295	831
296	832
297	833
298	834
299	835
300	836
301	839
302	840
303	841
304	842
305	843
306	844
307	845
308	846
309	847
310	848
311	849
312	850
313	851
314	852
315	853
316	854
317	855
318	856
319	857
320	858
321	859
322	860
323	861
324	862
325	863
326	864
327	865
328	866
329	867
330	868
331	869
332	870
333	871
334	872
335	873
336	874
337	875
338	876
339	877
340	878
341	879
342	880
343	881
344	882
345	883
346	884
347	885
348	886
349	887
350	888
351	889
352	890
353	891
354	892
355	893
356	894
357	895
358	896
359	897
360	898
361	899
362	900
363	901
364	902
365	903
366	904
367	905
368	906
369	907
370	908
371	909
372	910
373	911
374	912
375	913
376	914
377	915
378	916
379	917
380	918
381	919
382	920
383	921
384	922
385	923
386	924
387	925
388	926
389	927
390	928
391	929
392	930
393	931
394	932
395	933
396	934
397	935
398	936
399	937
400	938
401	940
402	941
403	942
404	943
405	944
406	945
407	946
408	947
409	948
410	949
411	950
412	951
413	952
414	953
415	954
416	955
417	956
418	957
419	958
420	959
421	960
422	961
423	962
424	963
425	964
426	965
427	966
428	967
429	968
430	969
431	970
432	971
433	972
434	973
435	974
436	975
437	976
438	977
439	978
440	979
441	980
442	981
443	982
444	983
445	984
446	985
447	986
448	987
449	988
450	989
451	990
452	991
453	992
454	993
455	994
456	995
457	996
458	997
459	998
460	999
461	1000
462	1001
463	1002
464	1003
465	1004
466	1005
467	1006
468	1007
469	1008
470	1009
471	1010
472	1011
473	1012
474	1013
475	1014
476	1015
477	1016
478	1017
479	1018
480	1019
481	1020
482	1021
483	1022
484	1023
485	1024
486	1025
487	1026
488	1027
489	1028
490	1029
491	1030
492	1031
493	1032
494	1033
495	1034
496	1035
497	1036
498	1037
499	1038
500	1039
501	1040
502	1041
503	1042
504	1043
505	1044
506	1045
507	1046
508	1047
509	1048
510	1049
511	1050
512	1051
513	1052
514	1053
515	1054
516	1055
517	1056
518	1057
519	1058
520	1059
521	1060
522	1061
523	1062
524	1063
525	1064
526	1065
527	1066
528	1067
529	1068
530	1069
531	1070
532	1071
533	1072
534	1073
535	1074
536	1075
537	1076
538	1077
539	1078
540	1079
541	1080
542	1081
543	1082
544	1083
545	1084
546	1085
547	1086
548	1087
549	1088
550	1089
551	1092
552	1093
553	1094
554	1095
555	1096
556	1097
557	1098
558	1099
559	1100
560	1101
561	1102
562	1103
563	1104
564	1105
565	1106
566	1107
567	1108
568	1109
569	1110
570	1111
571	1112
572	1113
573	1114
574	1115
575	1116
576	1117
577	1118
578	1119
579	1120
580	1121
581	1122
582	1123
583	1124
584	1125
585	1126
586	1127
587	1128
588	1129
589	1130
590	1131
591	1132
592	1133
593	1134
594	1135
595	1136
596	1137
597	1138
598	1139
599	1140
600	1141
601	1141
602	1142
603	1143
604	1144
605	1145
606	1146
607	1147
608	1148
609	1149
610	1150
611	1151
612	1152
613	1153
614	1154
615	1155
616	1156
617	1157
618	1158
619	1159
620	1160
621	1161
622	1162
623	1163
624	1164
625	1165
626	1166
627	1167
628	1168
629	1169
630	1170
631	1171
632	1172
633	1173
634	1174
635	1175
636	1176
637	1177
638	1178
639	1179
640	1180
641	1181
642	1182
643	1183
644	1184
645	1185
646	1186
647	1187
648	1188
649	1189
650	1190
651	1191
652	1192
653	1193
654	1194
655	1195
656	1196
657	1197
658	1198
659	1199
660	1200
661	1201
662	1202
663	1203
664	1204
665	1205
666	1206
667	1207
668	1208
669	1209
670	1210
671	1211
672	1212
673	1213
674	1214
675	1215
676	1216
677	1217
678	155
679	156
680	157
681	158
682	159
683	160
684	161
685	162
686	163
687	164
688	165
689	166
690	167
691	168
692	169
693	170
694	171
695	172
696	173
697	174
698	175
699	176
700	177
701	178
702	179
703	180
704	181
705	182
706	183
707	184
