0	762
1	763
2	764
3	765
4	766
5	767
6	768
7	769
8	770
9	771
10	772
11	773
12	774
13	775
14	776
15	777
16	778
17	779
18	780
19	781
20	782
21	783
22	784
23	785
24	786
25	787
26	788
27	789
28	790
29	791
30	792
31	785
32	786
33	787
34	788
35	789
36	790
37	791
38	792
39	793
40	794
41	795
42	796
43	797
44	798
45	799
46	800
47	801
48	802
49	803
50	804
51	805
52	806
53	807
54	808
55	809
56	810
57	811
58	812
59	813
60	814
61	808
62	809
63	810
64	811
65	812
66	813
67	814
68	815
69	816
70	817
71	818
72	819
73	820
74	821
75	822
76	823
77	824
78	825
79	826
80	827
81	828
82	829
83	830
84	831
85	832
86	833
87	834
88	835
89	836
90	837
91	838
92	839
93	840
94	841
95	842
96	843
97	844
98	845
99	846
100	847
101	848
102	849
103	850
104	851
105	852
106	853
107	854
108	852
109	853
110	854
111	855
112	856
113	857
114	858
115	859
116	860
117	861
118	862
119	863
120	864
121	865
122	866
123	867
124	868
125	869
126	870
127	871
128	872
129	873
130	874
131	875
132	876
133	877
134	878
135	879
136	880
137	881
138	882
139	874
140	875
141	876
142	877
143	878
144	879
145	880
146	881
147	882
148	883
149	884
150	885
151	886
152	887
153	888
154	889
155	890
156	891
157	892
158	893
159	894
160	895
161	896
162	897
163	898
164	899
165	900
166	901
167	902
168	903
169	904
170	898
171	899
172	900
173	901
174	902
175	903
176	904
177	905
178	906
179	907
180	908
181	909
182	910
183	911
184	912
185	913
186	914
187	915
188	916
189	917
190	918
191	919
192	920
193	921
194	922
195	923
196	924
197	925
198	926
199	927
200	928
201	920
202	921
203	922
204	923
205	924
206	925
207	926
208	927
209	928
210	929
211	930
212	931
213	932
214	933
215	934
216	935
217	936
218	937
219	938
220	939
221	940
222	941
223	942
224	943
225	944
226	945
227	946
228	947
229	948
230	949
231	950
232	954
233	955
234	956
235	957
236	958
237	959
238	960
239	961
240	962
241	963
242	964
243	965
244	966
245	967
246	968
247	969
248	970
249	971
250	972
251	973
252	974
253	975
254	976
255	977
256	978
257	979
258	980
259	981
260	982
261	983
262	984
263	985
264	986
265	987
266	988
267	989
268	990
269	991
270	992
271	987
272	988
273	989
274	990
275	991
276	992
277	993
278	994
279	995
280	996
281	997
282	998
283	999
284	1000
285	1001
286	1002
287	1003
288	1004
289	1005
290	1006
291	1007
292	1008
293	1009
294	1010
295	1011
296	1012
297	1013
298	1014
299	1015
300	1016
301	1017
302	1018
303	1019
304	1020
305	1021
306	1022
307	1023
308	1024
309	1025
310	1026
311	1027
312	1028
313	1029
314	1030
315	1031
316	1032
317	1033
318	1034
319	1035
320	1036
321	1037
322	1038
323	1039
324	1040
325	1041
326	1042
327	1043
328	1044
329	1045
330	1046
331	1047
332	1048
333	1049
334	1050
335	1051
336	1052
337	1053
338	1054
339	1055
340	1056
341	1057
342	1058
343	1059
344	1060
345	1061
346	1062
347	1063
348	1064
349	1065
350	1066
351	1067
352	1068
353	1069
354	1070
355	1071
356	1072
357	1073
358	1074
359	1075
360	1076
361	1077
362	1078
363	1079
364	1080
365	1081
366	1082
367	1083
368	1084
369	1085
370	1086
371	1087
372	1088
373	1089
374	1090
375	1091
376	1092
377	1093
378	1094
379	1095
380	1096
381	1097
382	1098
383	-1
384	-1
385	-1
386	-1
387	-1
388	-1
389	-1
390	-1
391	-1
392	-1
393	-1
394	-1
395	-1
396	-1
397	-1
398	-1
399	-1
400	-1
401	-1
402	-1
403	-1
404	-1
405	-1
406	-1
407	-1
408	-1
409	-1
410	-1
411	-1
412	-1
413	-1
414	-1
415	-1
416	-1
417	-1
418	-1
419	-1
420	-1
421	-1
422	-1
423	-1
424	-1
425	-1
426	-1
427	-1
428	-1
429	-1
430	-1
431	-1
432	-1
433	-1
434	-1
435	-1
436	-1
437	-1
438	-1
439	-1
440	-1
441	-1
442	-1
443	-1
444	-1
445	-1
446	-1
447	-1
448	-1
449	-1
450	-1
451	-1
452	-1
453	-1
454	-1
455	-1
456	-1
457	-1
458	-1
459	-1
460	-1
461	-1
462	-1
463	-1
464	-1
465	-1
466	-1
467	-1
468	-1
469	-1
470	-1
471	-1
472	-1
473	-1
474	-1
475	-1
476	-1
477	-1
478	-1
479	-1
480	-1
481	-1
482	-1
483	-1
484	-1
485	-1
486	-1
487	-1
488	-1
489	-1
490	-1
491	-1
492	-1
493	-1
494	-1
495	-1
496	-1
497	-1
498	-1
499	-1
500	-1
501	-1
502	-1
503	-1
504	-1
505	-1
506	-1
507	-1
508	-1
509	-1
510	-1
511	-1
512	-1
513	-1
514	-1
515	-1
516	-1
517	-1
518	-1
519	-1
520	-1
521	-1
522	-1
523	-1
524	-1
525	-1
526	-1
527	-1
528	-1
529	-1
530	-1
531	-1
532	-1
533	-1
534	-1
535	-1
536	-1
537	-1
538	-1
539	-1
540	-1
541	-1
542	-1
543	-1
544	-1
545	-1
546	-1
547	-1
548	-1
549	-1
550	-1
551	-1
552	-1
553	-1
554	-1
555	-1
556	-1
557	-1
558	-1
559	-1
560	-1
561	-1
562	-1
563	-1
564	-1
565	-1
566	-1
567	-1
568	-1
569	-1
570	-1
571	-1
572	-1
573	-1
574	-1
575	-1
576	-1
577	-1
578	-1
579	-1
580	-1
581	-1
582	-1
583	-1
584	-1
585	-1
586	-1
587	-1
588	-1
589	-1
590	-1
591	-1
592	-1
593	-1
594	-1
595	-1
596	-1
597	-1
598	-1
599	-1
600	-1
601	-1
602	-1
603	-1
604	-1
605	-1
606	-1
607	-1
608	-1
609	-1
610	-1
611	-1
612	-1
613	-1
614	-1
615	-1
616	-1
617	-1
618	-1
619	-1
620	-1
621	-1
622	-1
623	-1
624	-1
625	-1
626	-1
627	-1
628	-1
629	-1
630	-1
631	-1
632	-1
633	-1
634	-1
635	-1
636	-1
637	-1
638	-1
639	-1
640	-1
641	-1
642	-1
643	-1
644	-1
645	-1
646	-1
647	-1
648	-1
649	-1
650	-1
651	-1
652	-1
653	-1
654	-1
655	-1
656	-1
657	-1
658	-1
659	-1
660	-1
661	-1
662	-1
663	-1
664	-1
665	-1
666	-1
667	-1
668	-1
669	-1
670	-1
671	-1
672	-1
673	-1
674	-1
675	-1
676	-1
677	-1
678	-1
679	-1
680	-1
681	-1
682	-1
683	-1
684	-1
685	-1
686	-1
687	-1
688	-1
689	1208
690	1209
691	1210
692	1211
693	1212
694	1213
695	1214
696	1215
697	1216
698	1217
699	1218
700	1219
701	1220
702	1221
703	1222
704	1223
705	1224
706	1225
707	1226
708	1227
709	1228
710	1229
711	1230
712	1231
713	1232
714	1233
715	1234
716	1235
717	1236
718	1237
719	1238
720	1239
721	1240
722	1241
723	1242
724	1243
725	1244
726	1245
727	1246
728	1247
729	1248
730	1249
731	1250
732	1251
733	1252
734	1253
735	1254
736	1255
737	1256
738	1257
739	1258
740	1259
741	1260
742	1261
743	1262
744	1263
745	1264
746	1265
747	1266
748	1267
749	1268
750	1269
751	1270
752	1271
753	1272
754	1273
755	1274
756	1275
757	1276
758	1277
759	1278
760	1279
761	1280
762	1281
763	1282
764	1283
765	1284
766	1285
767	1286
768	1287
769	1288
770	1289
771	1290
772	1291
773	1292
774	1293
775	1294
776	1295
777	1296
778	1297
779	1298
780	1299
781	1307
782	1308
783	1309
784	1310
785	1311
786	1312
787	1313
788	1314
789	1315
790	1316
791	1317
792	1318
793	1319
794	1320
795	1321
796	1322
797	1323
798	1324
799	1325
800	1326
801	1327
802	1328
803	1329
804	1330
805	1331
806	1332
807	1333
808	1334
809	1335
810	1336
811	1337
812	1338
813	1339
814	1340
815	1341
816	1342
817	1343
818	1344
819	1345
820	1346
821	1347
822	1348
823	1349
824	1350
825	1351
826	1352
827	1353
828	1354
829	1355
830	1356
831	1349
832	1350
833	1351
834	1352
835	1353
836	1354
837	1355
838	1356
839	1357
840	1358
841	1359
842	1360
843	1361
844	1362
845	1363
846	1364
847	1365
848	1366
849	1367
850	1368
851	1369
852	1370
853	1371
854	1372
855	1373
856	1374
857	1375
858	1376
859	1377
860	1378
861	1379
862	1380
863	1381
864	1382
865	1383
866	1384
867	1385
868	1386
869	1387
870	1388
871	1389
872	1390
873	1391
874	1392
875	1393
876	1394
877	1395
878	1396
879	1397
880	1398
881	1399
882	1400
883	1401
884	1402
885	1403
886	1404
887	1405
888	1406
889	1407
890	1408
891	1409
892	1410
893	1411
894	1412
895	1413
896	1414
897	1415
898	170
899	171
900	172
901	173
902	174
903	175
904	176
905	177
906	178
907	179
908	180
909	181
910	182
911	183
912	184
913	185
914	186
915	187
916	188
917	189
918	190
919	191
920	192
921	193
922	194
923	195
924	196
925	197
926	198
927	199
928	200
929	201
930	202
931	203
932	204
933	205
934	206
935	207
936	208
937	209
938	210
939	211
940	212
941	219
942	220
943	221
944	222
945	223
946	224
947	225
948	226
949	227
950	228
951	229
952	230
953	231
954	232
955	233
956	234
957	235
958	236
959	237
960	238
961	239
962	240
963	241
964	242
965	243
966	244
967	245
968	246
969	247
970	248
971	249
972	250
973	251
974	252
975	253
976	254
977	255
978	256
979	257
980	258
981	259
982	260
983	261
984	262
985	263
986	264
987	265
988	266
989	267
